
Nucleus Area
 ==================== 
Nucleus Area,Unit,Category,Time,Default Labels,CellID,ID,
492.222,um^2,Nucleus,1,ATM,0,100000000,
263.897,um^2,Nucleus,1,ATM,1,100000001,
231.793,um^2,Nucleus,1,ATM,2,100000002,
140.27,um^2,Nucleus,1,TVC,3,100000003,
374.262,um^2,Nucleus,1,TVC,4,100000004,
