
Ellipsoid Axis C
 ==================== 
Ellipsoid Axis C X,Ellipsoid Axis C Y,Ellipsoid Axis C Z,Unit,Category,Collection,Time,Default Labels,ID,
0.574873,-0.816708,0.0500955,um,Surface,Ellipsoid Axis C,1,ATMgroup,4,
0.98721,0.0461651,-0.152598,um,Surface,Ellipsoid Axis C,1,TVCgroup,0,
