
Nucleus Relative To Cell Distance from Origin
 ==================== 
Nucleus Relative To Cell Distance from Origin,Unit,Category,Collection,Time,Default Labels,CellID,ID,
2.00406,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,ATM,0,100000000,
2.68991,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,ATM,1,100000001,
1.88965,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,2,100000002,
2.19066,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,3,100000003,
2.8911,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,4,100000004,
2.59971,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,5,100000005,
