
Cell Sphericity
 ==================== 
Cell Sphericity,Unit,Category,Time,Default Labels,ID,
0.428946,,Cell,1,ATM,0,
0.34062,,Cell,1,ATM,1,
0.272696,,Cell,1,TVC,2,
0.251095,,Cell,1,TVC,3,
0.32185,,Cell,1,TVC,4,
0.384586,,Cell,1,TVC,5,
