
Ellipsoid Axis A
 ==================== 
Ellipsoid Axis A X,Ellipsoid Axis A Y,Ellipsoid Axis A Z,Unit,Category,Collection,Time,Default Labels,ID,
0.759825,0.589875,-0.273337,um,Surface,Ellipsoid Axis A,1,ATMgroup,4,
0.0414598,-0.411624,0.91041,um,Surface,Ellipsoid Axis A,1,TVCgroup,0,
