
Ellipsoid Axis Length A
 ==================== 
Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
8.3698,um,Surface,1,ATMgroup,0,
7.66414,um,Surface,1,TVCgroup,2,
