
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
45436.4,42471.4,78.6186,um,Surface,Center of Homogeneous Mass,1,ATMgroup,0,
45364.9,42458.3,99.7893,um,Surface,Center of Homogeneous Mass,1,TVCgroup,2,
