
Cell Area
 ==================== 
Cell Area,Unit,Category,Time,Default Labels,ID,
1364.83,um^2,Cell,1,TVC,2,
1247.69,um^2,Cell,1,TVC,4,
1074.35,um^2,Cell,1,TVC,5,
1136.56,um^2,Cell,1,TVC,6,
2956.62,um^2,Cell,1,ATM,11,
2900.42,um^2,Cell,1,ATM,12,
