
Cell BoundingBoxOO Length
 ==================== 
Cell BoundingBoxOO Length A,Cell BoundingBoxOO Length B,Cell BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,ID,
10.0961,16.3131,55.3487,um,Cell,Cell BoundingBoxOO Length,1,ATM,11,
11.8868,19.1995,43.2785,um,Cell,Cell BoundingBoxOO Length,1,ATM,12,
14.6696,16.7567,24.4081,um,Cell,Cell BoundingBoxOO Length,1,TVC,2,
12.1075,17.9764,20.2007,um,Cell,Cell BoundingBoxOO Length,1,TVC,4,
11.271,14.7394,20.2722,um,Cell,Cell BoundingBoxOO Length,1,TVC,5,
14.6905,16.5387,16.6369,um,Cell,Cell BoundingBoxOO Length,1,TVC,6,
