
Cell Ellipsoid Axis C
 ==================== 
Cell Ellipsoid Axis C X,Cell Ellipsoid Axis C Y,Cell Ellipsoid Axis C Z,Unit,Category,Collection,Time,Default Labels,ID,
-0.0836959,-0.995341,0.0478584,um,Cell,Cell Ellipsoid Axis C,1,ATM,4,
0.0370156,0.998363,0.0435934,um,Cell,Cell Ellipsoid Axis C,1,ATM,5,
0.0909092,0.992936,0.0762446,um,Cell,Cell Ellipsoid Axis C,1,ATM,6,
0.238614,-0.239239,0.941184,um,Cell,Cell Ellipsoid Axis C,1,TVC,0,
0.909009,-0.0237559,-0.416098,um,Cell,Cell Ellipsoid Axis C,1,TVC,1,
-0.0880003,0.612748,0.785363,um,Cell,Cell Ellipsoid Axis C,1,TVC,2,
0.652459,-0.546342,-0.525174,um,Cell,Cell Ellipsoid Axis C,1,TVC,3,
