
Cell Ellipticity (prolate)
 ==================== 
Cell Ellipticity (prolate),Unit,Category,Time,Default Labels,ID,
0.298053,,Cell,1,TVC,0,
0.468473,,Cell,1,TVC,1,
0.419485,,Cell,1,TVC,2,
0.519072,,Cell,1,TVC,3,
0.350915,,Cell,1,ATM,4,
0.32741,,Cell,1,ATM,5,
0.424988,,Cell,1,ATM,6,
