
Center of Image Mass Ch=2 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
38790.9,57647.7,88.2743,um,Surface,2,Center of Image Mass,Image 1,1,ATMgroup,0,
38753.6,57629.7,51.8672,um,Surface,2,Center of Image Mass,Image 1,1,TVCgroup,2,
