
BoundingBoxOO Length
 ==================== 
BoundingBoxOO Length A,BoundingBoxOO Length B,BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,ID,
15.2323,21.2598,68.5469,um,Surface,BoundingBoxOO Length,1,ATMgroup,0,
17.0007,23.1406,31.0293,um,Surface,BoundingBoxOO Length,1,TVCgroup,2,
