
Nucleus Position
 ==================== 
Nucleus Position X,Nucleus Position Y,Nucleus Position Z,Unit,Category,Collection,Time,Default Labels,CellID,ID,
40021.2,74163.1,55.4696,um,Nucleus,Nucleus Position,1,TVC,0,100000000,
40006.3,74162.1,64.9648,um,Nucleus,Nucleus Position,1,TVC,1,100000001,
40000.9,74163.2,70.7017,um,Nucleus,Nucleus Position,1,TVC,2,100000002,
39995.1,74161.4,75.5233,um,Nucleus,Nucleus Position,1,TVC,3,100000003,
