
Nucleus Ellipsoid Axis Length B
 ==================== 
Nucleus Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,CellID,ID,
5.79863,um,Nucleus,1,ATM,0,100000000,
3.40097,um,Nucleus,1,TVC,1,100000001,
2.50136,um,Nucleus,1,TVC,2,100000002,
4.34259,um,Nucleus,1,TVC,3,100000003,
3.06114,um,Nucleus,1,TVC,4,100000004,
3.55078,um,Nucleus,1,TVC,5,100000005,
2.96555,um,Nucleus,1,TVC,6,100000006,
