
Center of Image Mass Ch=1 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
36726,78285.4,7.17941,um,Surface,1,Center of Image Mass,Image 1,1,ATMgroup,4,
36812.8,78322.4,6.42177,um,Surface,1,Center of Image Mass,Image 1,1,TVCgroup,0,
