
Cell Ellipticity (oblate)
 ==================== 
Cell Ellipticity (oblate),Unit,Category,Time,Default Labels,ID,
0.358941,,Cell,1,ATM,0,
0.411579,,Cell,1,ATM,1,
0.404053,,Cell,1,TVC,2,
0.370112,,Cell,1,TVC,3,
