
Ellipsoid Axis B
 ==================== 
Ellipsoid Axis B X,Ellipsoid Axis B Y,Ellipsoid Axis B Z,Unit,Category,Collection,Time,Default Labels,ID,
0.113787,-0.137902,-0.983888,um,Surface,Ellipsoid Axis B,1,ATMgroup,4,
0.461667,-0.833648,-0.30314,um,Surface,Ellipsoid Axis B,1,TVCgroup,0,
