
BoundingBoxAA Length
 ==================== 
BoundingBoxAA Length X,BoundingBoxAA Length Y,BoundingBoxAA Length Z,Unit,Category,Collection,Time,Default Labels,ID,
70.8125,31.0234,21.1716,um,Surface,BoundingBoxAA Length,1,ATM,6,
39.5234,46.0859,28.3699,um,Surface,BoundingBoxAA Length,1,TVCgroup,0,
