
Cell Volume
 ==================== 
Cell Volume,Unit,Category,Time,Default Labels,ID,
852.929,um^3,Cell,1,TVC,3,
882.431,um^3,Cell,1,TVC,5,
2082.81,um^3,Cell,1,TVC,8,
2574.98,um^3,Cell,1,TVC,9,
7584.9,um^3,Cell,1,ATM,10,
8735.43,um^3,Cell,1,ATM,11,
