
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
46534.9,85509.8,113.779,um,Surface,Center of Homogeneous Mass,1,ATMgroup,0,
46510.3,85478.7,116.211,um,Surface,Center of Homogeneous Mass,1,TVCgroup,2,
