
Nucleus Generation
 ==================== 
Nucleus Generation,Unit,Category,Time,Default Labels,CellID,ID,
0,,Nucleus,1,ATM,3,100000000,
0,,Nucleus,1,ATM,4,100000002,
0,,Nucleus,1,ATM,5,100000003,
0,,Nucleus,1,TVC,2,100000005,
