
Nucleus Ellipticity (prolate)
 ==================== 
Nucleus Ellipticity (prolate),Unit,Category,Time,Default Labels,CellID,ID,
0.276431,,Nucleus,1,ATM,2,100000000,
0.20653,,Nucleus,1,ATM,3,100000001,
0.227657,,Nucleus,1,TVC,6,100000004,
0.323925,,Nucleus,1,TVC,7,100000005,
0.254521,,Nucleus,1,TVC,12,100000010,
0.466613,,Nucleus,1,TVC,13,100000011,
