
Cell Volume
 ==================== 
Cell Volume,Unit,Category,Time,Default Labels,ID,
14103.2,um^3,Cell,1,ATM,2,
12984.9,um^3,Cell,1,ATM,3,
1532.58,um^3,Cell,1,TVC,6,
952.607,um^3,Cell,1,TVC,7,
858.79,um^3,Cell,1,TVC,12,
1824.4,um^3,Cell,1,TVC,13,
