
Nucleus Ellipsoid Axis B
 ==================== 
Nucleus Ellipsoid Axis B X,Nucleus Ellipsoid Axis B Y,Nucleus Ellipsoid Axis B Z,Unit,Category,Collection,Time,Default Labels,CellID,ID,
0.75791,0.325826,-0.565163,um,Nucleus,Nucleus Ellipsoid Axis B,1,ATM,1,100000001,
-0.628278,-0.709755,0.318614,um,Nucleus,Nucleus Ellipsoid Axis B,1,ATM,6,100000006,
0.260403,-0.964478,0.0444194,um,Nucleus,Nucleus Ellipsoid Axis B,1,TVC,4,100000004,
0.174575,-0.982985,-0.0571335,um,Nucleus,Nucleus Ellipsoid Axis B,1,TVC,7,100000007,
0.0534229,-0.958854,0.278826,um,Nucleus,Nucleus Ellipsoid Axis B,1,TVC,8,100000008,
0.944165,-0.302054,0.131591,um,Nucleus,Nucleus Ellipsoid Axis B,1,TVC,10,100000010,
