
Cell Ellipticity (oblate)
 ==================== 
Cell Ellipticity (oblate),Unit,Category,Time,Default Labels,ID,
0.410512,,Cell,1,ATM,2,
0.195118,,Cell,1,ATM,3,
0.275359,,Cell,1,TVC,8,
0.381213,,Cell,1,TVC,9,
0.491167,,Cell,1,TVC,10,
0.274774,,Cell,1,TVC,11,
