
Cell Area
 ==================== 
Cell Area,Unit,Category,Time,Default Labels,ID,
2525.85,um^2,Cell,1,ATM,2,
3008.27,um^2,Cell,1,ATM,3,
655.604,um^2,Cell,1,TVC,8,
683.697,um^2,Cell,1,TVC,9,
1035.52,um^2,Cell,1,TVC,10,
1201.36,um^2,Cell,1,TVC,11,
