
Cell Nucleus to Cytoplasm Volume Ratio
 ==================== 
Cell Nucleus to Cytoplasm Volume Ratio,Unit,Category,Time,Default Labels,ID,
0.0591837,,Cell,1,ATM,2,
0.0768723,,Cell,1,ATM,3,
0.0845961,,Cell,1,TVC,8,
0.137011,,Cell,1,TVC,9,
0.07472,,Cell,1,TVC,10,
0.0722535,,Cell,1,TVC,11,
