
Cell Cytoplasm Volume
 ==================== 
Cell Cytoplasm Volume,Unit,Category,Time,Default Labels,ID,
1540.75,um^3,Cell,1,TVC,0,
4272.65,um^3,Cell,1,ATM,1,
3494.24,um^3,Cell,1,ATM,2,
1152.04,um^3,Cell,1,TVC,3,
709.761,um^3,Cell,1,TVC,4,
596.977,um^3,Cell,1,TVC,5,
