
Nucleus Relative To Cell Distance from Origin
 ==================== 
Nucleus Relative To Cell Distance from Origin,Unit,Category,Collection,Time,Default Labels,CellID,ID,
2.30195,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,ATM,8,100000008,
3.13621,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,ATM,10,100000010,
2.1347,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,0,100000000,
1.87523,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,1,100000001,
1.57814,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,2,100000002,
2.65194,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,4,100000004,
