
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,Default Labels,ID,
44184.5,64485.9,145.976,um,Surface,Position,1,ATMgroup,4,
44248.8,64477.1,175.703,um,Surface,Position,1,TVCgroup,0,
