
Nucleus Sphericity
 ==================== 
Nucleus Sphericity,Unit,Category,Time,Default Labels,CellID,ID,
0.630667,,Nucleus,1,ATM,0,100000000,
0.623108,,Nucleus,1,TVC,1,100000001,
0.642244,,Nucleus,1,TVC,2,100000002,
0.644217,,Nucleus,1,TVC,3,100000003,
0.617766,,Nucleus,1,TVC,4,100000004,
0.6181,,Nucleus,1,TVC,5,100000005,
0.613039,,Nucleus,1,TVC,6,100000006,
