
Nucleus Distance from Center of Mass to Cell Membrane
 ==================== 
Nucleus Distance from Center of Mass to Cell Membrane,Unit,Category,Time,Default Labels,CellID,ID,
4.28808,um,Nucleus,1,ATM,0,100000000,
2.54926,um,Nucleus,1,TVC,1,100000001,
2.73354,um,Nucleus,1,TVC,2,100000002,
3.11882,um,Nucleus,1,TVC,3,100000003,
3.42839,um,Nucleus,1,TVC,4,100000004,
2.60215,um,Nucleus,1,TVC,5,100000005,
3.68945,um,Nucleus,1,TVC,6,100000006,
