
Cell Cytoplasm Area
 ==================== 
Cell Cytoplasm Area,Unit,Category,Time,Default Labels,ID,
4130.91,um^2,Cell,1,ATM,0,
2244.6,um^2,Cell,1,TVC,1,
1525.51,um^2,Cell,1,TVC,2,
1472.65,um^2,Cell,1,TVC,3,
1295.58,um^2,Cell,1,TVC,4,
1155.5,um^2,Cell,1,TVC,5,
