
Cell Center of Homogeneous Mass
 ==================== 
Cell Center of Homogeneous Mass X,Cell Center of Homogeneous Mass Y,Cell Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
41795.1,66557.4,-85.3349,um,Cell,Cell Center of Homogeneous Mass,1,ATM,8,
41765.5,66587.1,-86.3773,um,Cell,Cell Center of Homogeneous Mass,1,ATM,9,
41851.4,66529.1,-100.153,um,Cell,Cell Center of Homogeneous Mass,1,TVC,2,
41840.3,66525.5,-98.5689,um,Cell,Cell Center of Homogeneous Mass,1,TVC,4,
41842.7,66532.9,-96.4715,um,Cell,Cell Center of Homogeneous Mass,1,TVC,6,
41831.3,66526.1,-95.1783,um,Cell,Cell Center of Homogeneous Mass,1,TVC,7,
