
Cell Volume
 ==================== 
Cell Volume,Unit,Category,Time,Default Labels,ID,
442.045,um^3,Cell,1,TVC,2,
717.834,um^3,Cell,1,TVC,4,
799.672,um^3,Cell,1,TVC,6,
1506.12,um^3,Cell,1,TVC,7,
6155.13,um^3,Cell,1,ATM,8,
7221.06,um^3,Cell,1,ATM,9,
