
Nucleus Ellipsoid Axis Length A
 ==================== 
Nucleus Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,CellID,ID,
3.4109,um,Nucleus,1,ATM,1,100000000,
2.79149,um,Nucleus,1,ATM,2,100000001,
2.19166,um,Nucleus,1,TVC,3,100000003,
2.04304,um,Nucleus,1,TVC,4,100000004,
1.73696,um,Nucleus,1,TVC,5,100000005,
1.90448,um,Nucleus,1,TVC,6,100000006,
