
Cell Ellipticity (prolate)
 ==================== 
Cell Ellipticity (prolate),Unit,Category,Time,Default Labels,ID,
0.486661,,Cell,1,ATM,0,
0.305947,,Cell,1,ATM,1,
0.280213,,Cell,1,TVC,2,
0.203923,,Cell,1,TVC,3,
0.383905,,Cell,1,TVC,4,
0.335708,,Cell,1,TVC,5,
