
Nucleus Ellipsoid Axis Length B
 ==================== 
Nucleus Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,CellID,ID,
3.64881,um,Nucleus,1,TVC,0,100000000,
2.83431,um,Nucleus,1,TVC,1,100000001,
3.12384,um,Nucleus,1,TVC,3,100000003,
4.03939,um,Nucleus,1,TVC,7,100000007,
5.17749,um,Nucleus,1,ATM,8,100000008,
5.39182,um,Nucleus,1,ATM,9,100000009,
