
Cell Ellipticity (prolate)
 ==================== 
Cell Ellipticity (prolate),Unit,Category,Time,Default Labels,ID,
0.449019,,Cell,1,ATM,0,
0.441538,,Cell,1,ATM,2,
0.516697,,Cell,1,TVC,6,
0.592777,,Cell,1,TVC,7,
0.242232,,Cell,1,TVC,9,
0.328006,,Cell,1,TVC,11,
