
Cell Cytoplasm Area
 ==================== 
Cell Cytoplasm Area,Unit,Category,Time,Default Labels,ID,
4343.28,um^2,Cell,1,ATM,4,
991.59,um^2,Cell,1,TVC,7,
3675.54,um^2,Cell,1,TVC,8,
1273.42,um^2,Cell,1,TVC,9,
1317.17,um^2,Cell,1,TVC,10,
2058.24,um^2,Cell,1,TVC,11,
