
Cell Area
 ==================== 
Cell Area,Unit,Category,Time,Default Labels,ID,
3809.68,um^2,Cell,1,ATM,4,
807.672,um^2,Cell,1,TVC,7,
3206.93,um^2,Cell,1,TVC,8,
1049.46,um^2,Cell,1,TVC,9,
1019.19,um^2,Cell,1,TVC,10,
1758.32,um^2,Cell,1,TVC,11,
