
Nucleus Ellipticity (oblate)
 ==================== 
Nucleus Ellipticity (oblate),Unit,Category,Time,Default Labels,CellID,ID,
0.536508,,Nucleus,1,ATM,4,100000004,
0.632021,,Nucleus,1,TVC,7,100000007,
0.446857,,Nucleus,1,TVC,8,100000008,
0.552746,,Nucleus,1,TVC,9,100000009,
0.429564,,Nucleus,1,TVC,10,100000010,
0.445239,,Nucleus,1,TVC,11,100000011,
