
Cell Center of Homogeneous Mass
 ==================== 
Cell Center of Homogeneous Mass X,Cell Center of Homogeneous Mass Y,Cell Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
43213.9,69543.5,109.221,um,Cell,Cell Center of Homogeneous Mass,1,ATM,0,
43242.8,69527.5,112.903,um,Cell,Cell Center of Homogeneous Mass,1,ATM,1,
43210.8,69467.4,114.308,um,Cell,Cell Center of Homogeneous Mass,1,TVC,2,
43213.7,69480.1,117.873,um,Cell,Cell Center of Homogeneous Mass,1,TVC,3,
43215.4,69469,125.787,um,Cell,Cell Center of Homogeneous Mass,1,TVC,4,
