
Cell Volume
 ==================== 
Cell Volume,Unit,Category,Time,Default Labels,ID,
7828.73,um^3,Cell,1,ATM,0,
8705.84,um^3,Cell,1,ATM,1,
682.15,um^3,Cell,1,TVC,2,
2286.8,um^3,Cell,1,TVC,3,
2192.07,um^3,Cell,1,TVC,4,
