
Cell Cytoplasm Area
 ==================== 
Cell Cytoplasm Area,Unit,Category,Time,Default Labels,ID,
2846.02,um^2,Cell,1,ATM,0,
2421.45,um^2,Cell,1,ATM,1,
2531.58,um^2,Cell,1,TVC,3,
1743.57,um^2,Cell,1,TVC,4,
1465.44,um^2,Cell,1,TVC,5,
1068.74,um^2,Cell,1,TVC,7,
1241.08,um^2,Cell,1,TVC,9,
972.987,um^2,Cell,1,TVC,11,
