
Cell Distance to Image Border XY Img=1
 ==================== 
Cell Distance to Image Border XY,Unit,Category,Image,Time,Default Labels,ID,
28.4961,um,Cell,Image 1,1,ATM,0,
54.1406,um,Cell,Image 1,1,ATM,1,
31.9141,um,Cell,Image 1,1,TVC,3,
25.6445,um,Cell,Image 1,1,TVC,4,
44.4531,um,Cell,Image 1,1,TVC,5,
37.3281,um,Cell,Image 1,1,TVC,7,
25.0781,um,Cell,Image 1,1,TVC,9,
33.625,um,Cell,Image 1,1,TVC,11,
