
Nucleus Distance from Position to Cell Membrane
 ==================== 
Nucleus Distance from Position to Cell Membrane,Unit,Category,Time,Default Labels,CellID,ID,
3.19022,um,Nucleus,1,TVC,1,100000000,
2.47322,um,Nucleus,1,TVC,2,100000001,
4.01215,um,Nucleus,1,TVC,3,100000002,
4.07525,um,Nucleus,1,ATM,4,100000003,
3.91562,um,Nucleus,1,ATM,5,100000004,
