
Nucleus Ellipsoid Axis Length B
 ==================== 
Nucleus Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,CellID,ID,
5.47799,um,Nucleus,1,ATM,0,100000000,
5.72863,um,Nucleus,1,ATM,1,100000001,
2.91741,um,Nucleus,1,TVC,2,100000002,
2.39583,um,Nucleus,1,TVC,3,100000003,
2.44183,um,Nucleus,1,TVC,4,100000004,
2.25428,um,Nucleus,1,TVC,5,100000005,
