
BoundingBoxOO Length
 ==================== 
BoundingBoxOO Length A,BoundingBoxOO Length B,BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,ID,
13.5645,20.1465,57.625,um,Surface,BoundingBoxOO Length,1,ATM,0,
22.1367,29.5352,34.3203,um,Surface,BoundingBoxOO Length,1,TVCgroup,1,
