
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
36125.8,68903.1,2.22566,um,Surface,Center of Homogeneous Mass,1,ATM,0,
36085.8,68882.9,-17.0193,um,Surface,Center of Homogeneous Mass,1,TVCgroup,1,
