
Nucleus Relative To Cell Distance from Origin
 ==================== 
Nucleus Relative To Cell Distance from Origin,Unit,Category,Collection,Time,Default Labels,CellID,ID,
7.54257,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,ATM,4,100000004,
5.82366,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,ATM,5,100000005,
1.58254,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,0,100000000,
2.07247,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,1,100000001,
1.60261,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,2,100000002,
2.85391,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,3,100000003,
