
BoundingBoxAA Length
 ==================== 
BoundingBoxAA Length X,BoundingBoxAA Length Y,BoundingBoxAA Length Z,Unit,Category,Collection,Time,Default Labels,ID,
71.2217,69.5192,29.2497,um,Surface,BoundingBoxAA Length,1,ATMgroup,0,
36.604,46.2516,31.3692,um,Surface,BoundingBoxAA Length,1,TVCgroup,2,
