
BoundingBoxAA Length
 ==================== 
BoundingBoxAA Length X,BoundingBoxAA Length Y,BoundingBoxAA Length Z,Unit,Category,Collection,Time,Default Labels,ID,
58.9297,51.1758,27.978,um,Surface,BoundingBoxAA Length,1,ATMgroup,2,
32.1641,35.25,19.9237,um,Surface,BoundingBoxAA Length,1,TVCgroup,0,
