
Ellipsoid Axis Length A
 ==================== 
Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
7.2973,um,Surface,1,TVCgroup,0,
7.61196,um,Surface,1,ATMgroup,2,
