
Center of Image Mass Ch=2 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
37386,56963,118.368,um,Surface,2,Center of Image Mass,Image 1,1,ATMgroup,4,
37425.4,56954.7,89.8028,um,Surface,2,Center of Image Mass,Image 1,1,TVCgroup,0,
