
Cell Area
 ==================== 
Cell Area,Unit,Category,Time,Default Labels,ID,
5540.88,um^2,Cell,1,ATM,2,
3336.21,um^2,Cell,1,ATM,3,
2218.84,um^2,Cell,1,TVC,4,
2841.45,um^2,Cell,1,TVC,5,
