
Cell Cytoplasm Area
 ==================== 
Cell Cytoplasm Area,Unit,Category,Time,Default Labels,ID,
6021.9,um^2,Cell,1,ATM,2,
3698.65,um^2,Cell,1,ATM,3,
2604.83,um^2,Cell,1,TVC,4,
3165.18,um^2,Cell,1,TVC,5,
