
Nucleus Relative To Cell Position
 ==================== 
Nucleus Relative To Cell Position X,Nucleus Relative To Cell Position Y,Nucleus Relative To Cell Position Z,Unit,Category,Collection,Time,Default Labels,CellID,ID,
-4.19531,-2.95312,0.773182,um,Nucleus,Nucleus Relative To Cell Position,1,ATM,2,100000002,
1.17969,3.61719,-2.97563,um,Nucleus,Nucleus Relative To Cell Position,1,ATM,3,100000003,
0.601562,0.28125,-1.11864,um,Nucleus,Nucleus Relative To Cell Position,1,TVC,5,100000005,
0.199219,-0.53125,-0.996834,um,Nucleus,Nucleus Relative To Cell Position,1,TVC,9,100000009,
-0.523438,-2.03125,-1.4518,um,Nucleus,Nucleus Relative To Cell Position,1,TVC,10,100000010,
-0.15625,-1.16406,-1.97024,um,Nucleus,Nucleus Relative To Cell Position,1,TVC,12,100000012,
