
Nucleus Ellipticity (oblate)
 ==================== 
Nucleus Ellipticity (oblate),Unit,Category,Time,Default Labels,CellID,ID,
0.36814,,Nucleus,1,TVC,0,100000000,
0.374836,,Nucleus,1,TVC,2,100000002,
0.417638,,Nucleus,1,TVC,5,100000005,
0.302806,,Nucleus,1,TVC,6,100000006,
0.425808,,Nucleus,1,ATM,8,100000008,
0.330917,,Nucleus,1,ATM,11,100000011,
