
Nucleus Relative To Cell Distance from Origin
 ==================== 
Nucleus Relative To Cell Distance from Origin,Unit,Category,Collection,Time,Default Labels,CellID,ID,
3.6274,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,ATM,8,100000008,
4.73462,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,ATM,11,100000011,
2.05111,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,0,100000000,
2.25176,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,2,100000002,
1.35231,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,5,100000005,
2.13417,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,6,100000006,
