
Ellipsoid Axis Length C
 ==================== 
Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,ID,
15.8469,um,Surface,1,TVCgroup,0,
46.5825,um,Surface,1,ATMgroup,4,
