
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
38314.4,49779.3,117.856,um,Surface,Center of Homogeneous Mass,1,ATMgroup,3,
38300.6,49837.9,84.0285,um,Surface,Center of Homogeneous Mass,1,TVCgroup,0,
