
Center of Image Mass Ch=2 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
38316.6,49781,117.112,um,Surface,2,Center of Image Mass,Image 1,1,ATMgroup,3,
38297.6,49838.3,83.2129,um,Surface,2,Center of Image Mass,Image 1,1,TVCgroup,0,
